"window_id","n_obs","minw","lag","nrep","gsadf_stat","gsadf_cv95","gsadf_reject","error"
"w001149",60,50,1,499,-1.56037052588366,0.461119876580165,FALSE,""
"w001150",60,50,1,499,-0.888045101987635,0.461119876580165,FALSE,""
"w001151",60,50,1,499,-1.66531259382789,0.461119876580165,FALSE,""
"w001152",60,50,1,499,-0.0763452900898293,0.461119876580165,FALSE,""
"w001153",60,50,1,499,1.54135370105751,0.461119876580165,TRUE,""
"w001154",60,50,1,499,-0.904936261221154,0.461119876580165,FALSE,""
"w001155",60,50,1,499,1.35614075649584,0.461119876580165,TRUE,""
"w001156",60,50,1,499,-1.0987868103679,0.461119876580165,FALSE,""
"w001157",60,50,1,499,0.944706549142303,0.461119876580165,TRUE,""
"w001158",60,50,1,499,-0.312068989975312,0.461119876580165,FALSE,""
"w001159",60,50,1,499,-1.76548172122448,0.461119876580165,FALSE,""
"w001160",60,50,1,499,0.982723382058797,0.461119876580165,TRUE,""
"w001161",60,50,1,499,-1.04982292643194,0.461119876580165,FALSE,""
"w001162",60,50,1,499,1.30312379182793,0.461119876580165,TRUE,""
"w001163",60,50,1,499,-1.59482353413481,0.461119876580165,FALSE,""
"w001164",60,50,1,499,-1.36408944157742,0.461119876580165,FALSE,""
"w001165",60,50,1,499,0.709081057684809,0.461119876580165,TRUE,""
"w001166",60,50,1,499,-2.01517186533924,0.461119876580165,FALSE,""
"w001167",60,50,1,499,-0.724760969715897,0.461119876580165,FALSE,""
"w001168",60,50,1,499,-1.48176315687626,0.461119876580165,FALSE,""
"w001169",60,50,1,499,-1.42377170557916,0.461119876580165,FALSE,""
"w001170",60,50,1,499,-1.29970151721981,0.461119876580165,FALSE,""
"w001171",60,50,1,499,-1.60396805720429,0.461119876580165,FALSE,""
"w001172",60,50,1,499,-0.734273647397394,0.461119876580165,FALSE,""
"w001173",60,50,1,499,-2.02447876172273,0.461119876580165,FALSE,""
"w001174",60,50,1,499,-1.65927866849711,0.461119876580165,FALSE,""
"w001175",60,50,1,499,-1.45815213473151,0.461119876580165,FALSE,""
"w001176",60,50,1,499,-2.23967158675319,0.461119876580165,FALSE,""
"w001177",60,50,1,499,-2.125213032318,0.461119876580165,FALSE,""
"w001178",60,50,1,499,-1.04686820540696,0.461119876580165,FALSE,""
"w001179",60,50,1,499,-1.62826246814891,0.461119876580165,FALSE,""
"w001181",60,50,1,499,-0.56731856392202,0.461119876580165,FALSE,""
"w001182",60,50,1,499,-1.51356942074939,0.461119876580165,FALSE,""
"w001183",60,50,1,499,-1.67373884728096,0.461119876580165,FALSE,""
"w001184",60,50,1,499,-1.5484780048872,0.461119876580165,FALSE,""
"w001185",60,50,1,499,-1.20460397996519,0.461119876580165,FALSE,""
"w001186",60,50,1,499,-2.11056978236925,0.461119876580165,FALSE,""
"w001187",60,50,1,499,0.079676129410137,0.461119876580165,FALSE,""
"w001188",60,50,1,499,-1.87064708947426,0.461119876580165,FALSE,""
"w001189",60,50,1,499,-1.82182938052685,0.461119876580165,FALSE,""
"w001190",60,50,1,499,-0.652577969572198,0.461119876580165,FALSE,""
"w001191",60,50,1,499,-1.74328707720732,0.461119876580165,FALSE,""
"w001192",60,50,1,499,-0.469669844576792,0.461119876580165,FALSE,""
"w001193",60,50,1,499,-1.40562713277968,0.461119876580165,FALSE,""
"w001194",60,50,1,499,-1.76251596521625,0.461119876580165,FALSE,""
"w001195",60,50,1,499,-1.18744928901549,0.461119876580165,FALSE,""
"w001196",60,50,1,499,-0.146889379798118,0.461119876580165,FALSE,""
"w001197",60,50,1,499,-1.08796078673444,0.461119876580165,FALSE,""
"w001198",60,50,1,499,-1.22505116265625,0.461119876580165,FALSE,""
"w001199",60,50,1,499,-1.61130568027944,0.461119876580165,FALSE,""
"w001200",60,50,1,499,-2.1791484341454,0.461119876580165,FALSE,""
"w001201",60,50,1,499,-1.5841853363246,0.461119876580165,FALSE,""
"w001202",60,50,1,499,-3.47547168839445,0.461119876580165,FALSE,""
"w001203",60,50,1,499,-2.3554225314428,0.461119876580165,FALSE,""
"w001204",60,50,1,499,-0.961732027634084,0.461119876580165,FALSE,""
"w001205",60,50,1,499,-1.60711857704384,0.461119876580165,FALSE,""
"w001206",60,50,1,499,-2.38820132521237,0.461119876580165,FALSE,""
"w001207",60,50,1,499,-1.9571995224643,0.461119876580165,FALSE,""
"w001208",60,50,1,499,-0.54053363802397,0.461119876580165,FALSE,""
"w001209",60,50,1,499,-1.76811166998421,0.461119876580165,FALSE,""
"w001210",60,50,1,499,-1.45066767962397,0.461119876580165,FALSE,""
"w001211",60,50,1,499,-0.363274323965721,0.461119876580165,FALSE,""
"w001212",60,50,1,499,-1.30019312767667,0.461119876580165,FALSE,""
"w001213",60,50,1,499,-2.25561309027115,0.461119876580165,FALSE,""
"w001214",60,50,1,499,-0.334953967027613,0.461119876580165,FALSE,""
"w001215",60,50,1,499,-1.28591802293148,0.461119876580165,FALSE,""
"w001216",60,50,1,499,-1.13181434711347,0.461119876580165,FALSE,""
"w001217",60,50,1,499,-2.33457106297873,0.461119876580165,FALSE,""
"w001218",60,50,1,499,-1.78328290529431,0.461119876580165,FALSE,""
"w001219",60,50,1,499,-1.79101158317418,0.461119876580165,FALSE,""
"w001220",60,50,1,499,-0.709010195472409,0.461119876580165,FALSE,""
"w001221",60,50,1,499,-0.0970267311869013,0.461119876580165,FALSE,""
"w001222",60,50,1,499,-1.12487259516188,0.461119876580165,FALSE,""
"w001223",60,50,1,499,-0.783284838235556,0.461119876580165,FALSE,""
"w001224",60,50,1,499,-1.7830186089935,0.461119876580165,FALSE,""
"w001225",60,50,1,499,-1.21809290202922,0.461119876580165,FALSE,""
"w001226",60,50,1,499,-0.586765742428032,0.461119876580165,FALSE,""
"w001227",60,50,1,499,0.0256794019319332,0.461119876580165,FALSE,""
"w001228",60,50,1,499,-0.965503771048032,0.461119876580165,FALSE,""
"w001229",60,50,1,499,-1.05149508635416,0.461119876580165,FALSE,""
"w001230",60,50,1,499,-1.24681146228155,0.461119876580165,FALSE,""
"w001231",60,50,1,499,-1.81767340032624,0.461119876580165,FALSE,""
"w001232",60,50,1,499,-0.0235068152492277,0.461119876580165,FALSE,""
"w001233",60,50,1,499,-1.14769349979897,0.461119876580165,FALSE,""
"w001234",60,50,1,499,0.522416475566261,0.461119876580165,TRUE,""
"w001235",60,50,1,499,-0.25916519538805,0.461119876580165,FALSE,""
"w001236",60,50,1,499,-1.85718776014809,0.461119876580165,FALSE,""
"w001237",60,50,1,499,-0.0929998852197524,0.461119876580165,FALSE,""
"w001238",60,50,1,499,-1.09478724874479,0.461119876580165,FALSE,""
"w001239",60,50,1,499,0.055577924796493,0.461119876580165,FALSE,""
"w001240",60,50,1,499,-1.44827928278154,0.461119876580165,FALSE,""
"w001241",60,50,1,499,-1.56077609401199,0.461119876580165,FALSE,""
"w001242",60,50,1,499,-1.27078197374521,0.461119876580165,FALSE,""
"w001243",60,50,1,499,-1.23072064536047,0.461119876580165,FALSE,""
"w001244",60,50,1,499,-2.50688213774019,0.461119876580165,FALSE,""
"w001245",60,50,1,499,-0.960014917741758,0.461119876580165,FALSE,""
"w001246",60,50,1,499,0.139852416514651,0.461119876580165,FALSE,""
"w001247",60,50,1,499,-1.54189569734078,0.461119876580165,FALSE,""
"w001248",60,50,1,499,0.251074809718725,0.461119876580165,FALSE,""
"w001249",60,50,1,499,-0.328686746076584,0.461119876580165,FALSE,""
"w001250",60,50,1,499,0.24164233517551,0.461119876580165,FALSE,""
"w001251",60,50,1,499,0.0483515177326274,0.461119876580165,FALSE,""
"w001252",60,50,1,499,-2.1045238954714,0.461119876580165,FALSE,""
"w001253",60,50,1,499,-1.13569937284509,0.461119876580165,FALSE,""
"w001254",60,50,1,499,-1.22035848892515,0.461119876580165,FALSE,""
"w001255",60,50,1,499,-1.14975466705429,0.461119876580165,FALSE,""
"w001256",60,50,1,499,-1.15668799759163,0.461119876580165,FALSE,""
"w001257",60,50,1,499,-1.87609765206385,0.461119876580165,FALSE,""
"w001258",60,50,1,499,-2.15979225544458,0.461119876580165,FALSE,""
"w001259",60,50,1,499,1.03737439392743,0.461119876580165,TRUE,""
"w001260",60,50,1,499,-0.869900899322681,0.461119876580165,FALSE,""
"w001261",60,50,1,499,-0.517105084031212,0.461119876580165,FALSE,""
"w001262",60,50,1,499,-0.902104316592548,0.461119876580165,FALSE,""
"w001263",60,50,1,499,-1.90692182129354,0.461119876580165,FALSE,""
"w001264",60,50,1,499,-0.786939872525126,0.461119876580165,FALSE,""
"w001265",60,50,1,499,-1.03933370511288,0.461119876580165,FALSE,""
"w001267",60,50,1,499,-0.761414073049272,0.461119876580165,FALSE,""
"w001268",60,50,1,499,-1.31136435447949,0.461119876580165,FALSE,""
"w001269",60,50,1,499,-1.43968170197906,0.461119876580165,FALSE,""
"w001271",60,50,1,499,-1.25787325778775,0.461119876580165,FALSE,""
"w001272",60,50,1,499,-0.237138450258316,0.461119876580165,FALSE,""
"w001273",60,50,1,499,-2.49012100267154,0.461119876580165,FALSE,""
"w001274",60,50,1,499,-1.58560486161862,0.461119876580165,FALSE,""
"w001275",60,50,1,499,-1.30640872031831,0.461119876580165,FALSE,""
"w001276",60,50,1,499,-1.70066845404013,0.461119876580165,FALSE,""
"w001277",60,50,1,499,-0.328361119502238,0.461119876580165,FALSE,""
"w001278",60,50,1,499,-0.388632276704007,0.461119876580165,FALSE,""
"w001279",60,50,1,499,-1.10192551027941,0.461119876580165,FALSE,""
"w001280",60,50,1,499,-0.807446955322761,0.461119876580165,FALSE,""
"w001281",60,50,1,499,-1.27832434200258,0.461119876580165,FALSE,""
"w001282",60,50,1,499,-2.54014289892577,0.461119876580165,FALSE,""
"w001283",60,50,1,499,-1.56343153681941,0.461119876580165,FALSE,""
"w001284",60,50,1,499,-1.93564955173569,0.461119876580165,FALSE,""
"w001285",60,50,1,499,-0.940065753638952,0.461119876580165,FALSE,""
"w001286",60,50,1,499,-1.62734009909091,0.461119876580165,FALSE,""
"w001287",60,50,1,499,-2.47976776875171,0.461119876580165,FALSE,""
"w001288",60,50,1,499,-2.19550692642015,0.461119876580165,FALSE,""
"w001289",60,50,1,499,-1.22046557181337,0.461119876580165,FALSE,""
"w001290",60,50,1,499,-1.32427364714351,0.461119876580165,FALSE,""
"w001291",60,50,1,499,-1.80714686358009,0.461119876580165,FALSE,""
"w001292",60,50,1,499,-1.77610818670208,0.461119876580165,FALSE,""
"w001293",60,50,1,499,-0.954141974190434,0.461119876580165,FALSE,""
"w001294",60,50,1,499,0.241378534330957,0.461119876580165,FALSE,""
"w001295",60,50,1,499,-1.16004061421332,0.461119876580165,FALSE,""
"w001296",60,50,1,499,-0.534966917059755,0.461119876580165,FALSE,""
"w001297",60,50,1,499,-1.02893619024056,0.461119876580165,FALSE,""
"w001298",60,50,1,499,-0.263402023525289,0.461119876580165,FALSE,""
"w001299",60,50,1,499,-1.17184304652095,0.461119876580165,FALSE,""
"w001300",60,50,1,499,0.283831143837559,0.461119876580165,FALSE,""
"w001301",60,50,1,499,-0.628908115183085,0.461119876580165,FALSE,""
"w001302",60,50,1,499,-2.4457173106723,0.461119876580165,FALSE,""
"w001303",60,50,1,499,-2.06312349785904,0.461119876580165,FALSE,""
"w001304",60,50,1,499,-0.841312155670354,0.461119876580165,FALSE,""
"w001305",60,50,1,499,-0.931725167781866,0.461119876580165,FALSE,""
"w001306",60,50,1,499,-1.93421616719706,0.461119876580165,FALSE,""
"w001307",60,50,1,499,-2.30170593370122,0.461119876580165,FALSE,""
"w001309",60,50,1,499,-0.799087731685672,0.461119876580165,FALSE,""
"w001310",60,50,1,499,-1.90056823403918,0.461119876580165,FALSE,""
"w001311",60,50,1,499,-2.53911445521758,0.461119876580165,FALSE,""
"w001312",60,50,1,499,-1.26806427788798,0.461119876580165,FALSE,""
"w001313",60,50,1,499,-0.371921450688249,0.461119876580165,FALSE,""
"w001314",60,50,1,499,-0.73652523485628,0.461119876580165,FALSE,""
"w001315",60,50,1,499,1.17286014495762,0.461119876580165,TRUE,""
"w001316",60,50,1,499,-1.08676783084368,0.461119876580165,FALSE,""
"w001317",60,50,1,499,-1.94049359610085,0.461119876580165,FALSE,""
"w001318",60,50,1,499,-2.37754800971343,0.461119876580165,FALSE,""
"w001319",60,50,1,499,-1.61048629408109,0.461119876580165,FALSE,""
"w001320",60,50,1,499,-1.48474560207168,0.461119876580165,FALSE,""
"w001321",60,50,1,499,-2.3653498132006,0.461119876580165,FALSE,""
"w001322",60,50,1,499,-1.16034522785042,0.461119876580165,FALSE,""
"w001323",60,50,1,499,-1.60361563378734,0.461119876580165,FALSE,""
"w001324",60,50,1,499,-2.42630542699403,0.461119876580165,FALSE,""
"w001325",60,50,1,499,-0.626754629920728,0.461119876580165,FALSE,""
"w001326",60,50,1,499,0.280724700810423,0.461119876580165,FALSE,""
"w001327",60,50,1,499,-1.66246609661885,0.461119876580165,FALSE,""
"w001328",60,50,1,499,-1.89303443816973,0.461119876580165,FALSE,""
"w001329",60,50,1,499,-2.47582671173122,0.461119876580165,FALSE,""
"w001330",60,50,1,499,-0.171059621846393,0.461119876580165,FALSE,""
"w001331",60,50,1,499,-0.708811915217723,0.461119876580165,FALSE,""
"w001332",60,50,1,499,-0.00163567475916786,0.461119876580165,FALSE,""
"w001333",60,50,1,499,-1.63536598352337,0.461119876580165,FALSE,""
"w001334",60,50,1,499,-0.669798783192197,0.461119876580165,FALSE,""
"w001335",60,50,1,499,-1.85258607053357,0.461119876580165,FALSE,""
"w001336",60,50,1,499,-1.35809724436452,0.461119876580165,FALSE,""
"w001337",60,50,1,499,-2.3944978611097,0.461119876580165,FALSE,""
"w001338",60,50,1,499,-2.23352427979837,0.461119876580165,FALSE,""
"w001339",60,50,1,499,-1.24515763778126,0.461119876580165,FALSE,""
"w001340",60,50,1,499,-1.52237425790492,0.461119876580165,FALSE,""
"w001341",60,50,1,499,-1.12739348025678,0.461119876580165,FALSE,""
"w001342",60,50,1,499,-1.91170602215863,0.461119876580165,FALSE,""
"w001343",60,50,1,499,-0.646380226237738,0.461119876580165,FALSE,""
"w001344",60,50,1,499,-0.717917379576666,0.461119876580165,FALSE,""
"w001345",60,50,1,499,-1.95186233380479,0.461119876580165,FALSE,""
"w001346",60,50,1,499,-0.746225419811366,0.461119876580165,FALSE,""
"w001347",60,50,1,499,-1.02173610404963,0.461119876580165,FALSE,""
"w001348",60,50,1,499,-2.03193233683437,0.461119876580165,FALSE,""
"w001349",60,50,1,499,-0.512408872444734,0.461119876580165,FALSE,""
"w001350",60,50,1,499,1.98376133318247,0.461119876580165,TRUE,""
"w001351",60,50,1,499,-1.32875017674116,0.461119876580165,FALSE,""
"w001352",60,50,1,499,-1.48667404426215,0.461119876580165,FALSE,""
"w001353",60,50,1,499,-2.58447877972452,0.461119876580165,FALSE,""
"w001355",60,50,1,499,-1.84633986840722,0.461119876580165,FALSE,""
"w001356",60,50,1,499,0.910384250739777,0.461119876580165,TRUE,""
"w001357",60,50,1,499,-0.376598400606351,0.461119876580165,FALSE,""
"w001358",60,50,1,499,-1.47562846041937,0.461119876580165,FALSE,""
"w001359",60,50,1,499,-1.35815090684173,0.461119876580165,FALSE,""
"w001360",60,50,1,499,-1.72096120466585,0.461119876580165,FALSE,""
"w001361",60,50,1,499,-1.54247581468403,0.461119876580165,FALSE,""
"w001362",60,50,1,499,-1.37750450399228,0.461119876580165,FALSE,""
"w001363",60,50,1,499,-1.86460056847215,0.461119876580165,FALSE,""
"w001364",60,50,1,499,-2.01554127188147,0.461119876580165,FALSE,""
"w001365",60,50,1,499,0.0158111829713904,0.461119876580165,FALSE,""
"w001366",60,50,1,499,0.371169768208516,0.461119876580165,FALSE,""
"w001367",60,50,1,499,-1.33536878495873,0.461119876580165,FALSE,""
"w001368",60,50,1,499,-1.63491783362719,0.461119876580165,FALSE,""
"w001369",60,50,1,499,-1.05302403884641,0.461119876580165,FALSE,""
"w001370",60,50,1,499,-1.07838705921997,0.461119876580165,FALSE,""
"w001371",60,50,1,499,-0.995450633143871,0.461119876580165,FALSE,""
"w001372",60,50,1,499,-1.16439723058244,0.461119876580165,FALSE,""
"w001373",60,50,1,499,-0.794637305527751,0.461119876580165,FALSE,""
"w001374",60,50,1,499,-1.2999054414434,0.461119876580165,FALSE,""
"w001375",60,50,1,499,-1.18993535603222,0.461119876580165,FALSE,""
"w001376",60,50,1,499,-1.43486166353631,0.461119876580165,FALSE,""
"w001377",60,50,1,499,-1.72993844647986,0.461119876580165,FALSE,""
"w001378",60,50,1,499,1.21825356700637,0.461119876580165,TRUE,""
"w001379",60,50,1,499,-0.580827439150582,0.461119876580165,FALSE,""
"w001380",60,50,1,499,-0.92935628529613,0.461119876580165,FALSE,""
"w001381",60,50,1,499,-1.36894332531151,0.461119876580165,FALSE,""
"w001382",60,50,1,499,-1.21090897881708,0.461119876580165,FALSE,""
"w001383",60,50,1,499,-1.65793210389087,0.461119876580165,FALSE,""
"w001384",60,50,1,499,-2.10144626439189,0.461119876580165,FALSE,""
"w001385",60,50,1,499,-1.89975080546254,0.461119876580165,FALSE,""
"w001386",60,50,1,499,-2.57956088939012,0.461119876580165,FALSE,""
"w001387",60,50,1,499,-0.799088746319986,0.461119876580165,FALSE,""
"w001388",60,50,1,499,-1.84162556117841,0.461119876580165,FALSE,""
"w001389",60,50,1,499,-1.65138162486525,0.461119876580165,FALSE,""
"w001390",60,50,1,499,-1.56519549680373,0.461119876580165,FALSE,""
"w001391",60,50,1,499,-1.69293794916816,0.461119876580165,FALSE,""
"w001392",60,50,1,499,-2.59104256274929,0.461119876580165,FALSE,""
"w001393",60,50,1,499,-1.16871932859342,0.461119876580165,FALSE,""
"w001394",60,50,1,499,-1.40868077723157,0.461119876580165,FALSE,""
"w001395",60,50,1,499,-1.84225112909561,0.461119876580165,FALSE,""
"w001396",60,50,1,499,-0.306282661311675,0.461119876580165,FALSE,""
"w001397",60,50,1,499,-1.2044611577941,0.461119876580165,FALSE,""
"w001398",60,50,1,499,0.731741942503066,0.461119876580165,TRUE,""
"w001399",60,50,1,499,-0.892657210418822,0.461119876580165,FALSE,""
"w001400",60,50,1,499,-1.71119732343872,0.461119876580165,FALSE,""
"w001401",60,50,1,499,-1.93204582305367,0.461119876580165,FALSE,""
"w001402",60,50,1,499,-2.02675440231708,0.461119876580165,FALSE,""
"w001403",60,50,1,499,-1.09655336208239,0.461119876580165,FALSE,""
"w001404",60,50,1,499,-2.01796116775205,0.461119876580165,FALSE,""
"w001405",60,50,1,499,-1.08650918152542,0.461119876580165,FALSE,""
"w001406",60,50,1,499,-1.70230993450557,0.461119876580165,FALSE,""
"w001407",60,50,1,499,-0.256822479663435,0.461119876580165,FALSE,""
"w001408",60,50,1,499,-2.6165852601298,0.461119876580165,FALSE,""
"w001409",60,50,1,499,-2.05430201509199,0.461119876580165,FALSE,""
"w001410",60,50,1,499,-0.997905111623458,0.461119876580165,FALSE,""
"w001411",60,50,1,499,1.42135759864779,0.461119876580165,TRUE,""
"w001412",60,50,1,499,-2.92694463669396,0.461119876580165,FALSE,""
"w001413",60,50,1,499,-0.662670698298817,0.461119876580165,FALSE,""
"w001414",60,50,1,499,-0.18999031172203,0.461119876580165,FALSE,""
"w001415",60,50,1,499,0.333013287035501,0.461119876580165,FALSE,""
"w001416",60,50,1,499,-1.19529646043183,0.461119876580165,FALSE,""
"w001417",60,50,1,499,0.549915607202546,0.461119876580165,TRUE,""
"w001418",60,50,1,499,-0.870864581057566,0.461119876580165,FALSE,""
"w001419",60,50,1,499,-2.41815305120577,0.461119876580165,FALSE,""
"w001420",60,50,1,499,0.682412505148958,0.461119876580165,TRUE,""
"w001421",60,50,1,499,-0.292201134318588,0.461119876580165,FALSE,""
"w001422",60,50,1,499,-0.533375752619585,0.461119876580165,FALSE,""
"w001423",60,50,1,499,-0.755285214462214,0.461119876580165,FALSE,""
"w001424",60,50,1,499,-1.21400625387008,0.461119876580165,FALSE,""
"w001425",60,50,1,499,-2.19200484280721,0.461119876580165,FALSE,""
"w001426",60,50,1,499,-0.68287238882228,0.461119876580165,FALSE,""
"w001427",60,50,1,499,-1.01886375511669,0.461119876580165,FALSE,""
"w001428",60,50,1,499,-0.706206563281629,0.461119876580165,FALSE,""
"w001429",60,50,1,499,-0.725288504059614,0.461119876580165,FALSE,""
"w001430",60,50,1,499,-1.83021985671613,0.461119876580165,FALSE,""
"w001431",60,50,1,499,-1.42786828274846,0.461119876580165,FALSE,""
"w001432",60,50,1,499,-1.37933640889531,0.461119876580165,FALSE,""
"w001433",60,50,1,499,1.92438894222605,0.461119876580165,TRUE,""
"w001434",60,50,1,499,-1.3517299274178,0.461119876580165,FALSE,""
"w001435",60,50,1,499,-1.85695781545384,0.461119876580165,FALSE,""
"w001436",60,50,1,499,0.158967729439704,0.461119876580165,FALSE,""
"w001437",60,50,1,499,-1.88845209818958,0.461119876580165,FALSE,""
"w001439",60,50,1,499,0.426987863140804,0.461119876580165,FALSE,""
"w001440",60,50,1,499,-1.78581602942574,0.461119876580165,FALSE,""
"w001441",60,50,1,499,-0.880330729081705,0.461119876580165,FALSE,""
"w001442",60,50,1,499,-1.13710783861564,0.461119876580165,FALSE,""
"w001443",60,50,1,499,-2.3391497462117,0.461119876580165,FALSE,""
"w001444",60,50,1,499,-2.10697631860834,0.461119876580165,FALSE,""
"w001445",60,50,1,499,1.30072894808516,0.461119876580165,TRUE,""
"w001446",60,50,1,499,1.71550839382202,0.461119876580165,TRUE,""
"w001447",60,50,1,499,-1.18637291295241,0.461119876580165,FALSE,""
"w001448",60,50,1,499,-1.57143883925413,0.461119876580165,FALSE,""
"w001449",60,50,1,499,-1.75206114780594,0.461119876580165,FALSE,""
"w001450",60,50,1,499,-0.776218905513469,0.461119876580165,FALSE,""
"w001451",60,50,1,499,-0.301486679336139,0.461119876580165,FALSE,""
"w001452",60,50,1,499,1.55728099067861,0.461119876580165,TRUE,""
"w001453",60,50,1,499,-0.511338109703069,0.461119876580165,FALSE,""
"w001454",60,50,1,499,-0.885679600808495,0.461119876580165,FALSE,""
"w001455",60,50,1,499,-1.04283311195532,0.461119876580165,FALSE,""
"w001456",60,50,1,499,-0.386382630138436,0.461119876580165,FALSE,""
"w001457",60,50,1,499,-0.623409095064996,0.461119876580165,FALSE,""
"w001458",60,50,1,499,2.52744771244228,0.461119876580165,TRUE,""
"w001459",60,50,1,499,-0.983097290410878,0.461119876580165,FALSE,""
"w001460",60,50,1,499,0.460466232935977,0.461119876580165,FALSE,""
"w001461",60,50,1,499,-0.978804711397431,0.461119876580165,FALSE,""
"w001462",60,50,1,499,0.159304577747005,0.461119876580165,FALSE,""
"w001463",60,50,1,499,1.15305546831259,0.461119876580165,TRUE,""
"w001464",60,50,1,499,-1.64441148580817,0.461119876580165,FALSE,""
"w001465",60,50,1,499,-1.26778490240487,0.461119876580165,FALSE,""
"w001466",60,50,1,499,-0.605567098394526,0.461119876580165,FALSE,""
"w001467",60,50,1,499,-0.473284254683955,0.461119876580165,FALSE,""
"w001468",60,50,1,499,-1.19841099018897,0.461119876580165,FALSE,""
"w001469",60,50,1,499,-0.599692214613117,0.461119876580165,FALSE,""
"w001470",60,50,1,499,-1.19815051234828,0.461119876580165,FALSE,""
"w001471",60,50,1,499,-1.21439390058349,0.461119876580165,FALSE,""
"w001472",60,50,1,499,0.60386451101052,0.461119876580165,TRUE,""
"w001473",60,50,1,499,0.389995084622766,0.461119876580165,FALSE,""
"w001474",60,50,1,499,-1.75344534027413,0.461119876580165,FALSE,""
"w001475",60,50,1,499,-0.19926672894466,0.461119876580165,FALSE,""
"w001476",60,50,1,499,-0.953031082608417,0.461119876580165,FALSE,""
"w001477",60,50,1,499,1.2075759568725,0.461119876580165,TRUE,""
"w001478",60,50,1,499,-0.123046257302156,0.461119876580165,FALSE,""
"w001479",60,50,1,499,-1.16518748411681,0.461119876580165,FALSE,""
"w001480",60,50,1,499,2.3531977365516,0.461119876580165,TRUE,""
"w001481",60,50,1,499,-0.800950026495004,0.461119876580165,FALSE,""
"w001482",60,50,1,499,2.49698473111465,0.461119876580165,TRUE,""
"w001483",60,50,1,499,0.951517003541284,0.461119876580165,TRUE,""
"w001484",60,50,1,499,-0.519544538531899,0.461119876580165,FALSE,""
"w001485",60,50,1,499,-1.17484873645053,0.461119876580165,FALSE,""
"w001486",60,50,1,499,-1.19554596519791,0.461119876580165,FALSE,""
"w001487",60,50,1,499,-1.53268725442721,0.461119876580165,FALSE,""
"w001488",60,50,1,499,0.125524933389656,0.461119876580165,FALSE,""
"w001489",60,50,1,499,-1.25832453853675,0.461119876580165,FALSE,""
"w001490",60,50,1,499,-0.787432932632832,0.461119876580165,FALSE,""
"w001491",60,50,1,499,-1.70376680644388,0.461119876580165,FALSE,""
"w001492",60,50,1,499,-2.30699572770112,0.461119876580165,FALSE,""
"w001493",60,50,1,499,-1.26408299759534,0.461119876580165,FALSE,""
"w001494",60,50,1,499,-0.380979813388943,0.461119876580165,FALSE,""
"w001495",60,50,1,499,-0.571138715385003,0.461119876580165,FALSE,""
"w001496",60,50,1,499,-0.633237731766172,0.461119876580165,FALSE,""
"w001497",60,50,1,499,-0.864938644312224,0.461119876580165,FALSE,""
"w001498",60,50,1,499,-1.57359466578229,0.461119876580165,FALSE,""
"w001499",60,50,1,499,0.438861912483406,0.461119876580165,FALSE,""
"w001500",60,50,1,499,-1.65284392596558,0.461119876580165,FALSE,""
"w001501",60,50,1,499,-2.21727607167713,0.461119876580165,FALSE,""
"w001502",60,50,1,499,-1.27453603323902,0.461119876580165,FALSE,""
"w001503",60,50,1,499,-0.78995367208707,0.461119876580165,FALSE,""
"w001504",60,50,1,499,-1.88829743068771,0.461119876580165,FALSE,""
"w001505",60,50,1,499,0.244083934610768,0.461119876580165,FALSE,""
"w001506",60,50,1,499,-1.238499918874,0.461119876580165,FALSE,""
"w001507",60,50,1,499,-0.145671957309758,0.461119876580165,FALSE,""
"w001508",60,50,1,499,-1.65146435566035,0.461119876580165,FALSE,""
"w001509",60,50,1,499,-0.999543725272527,0.461119876580165,FALSE,""
"w001510",60,50,1,499,-1.39864355792201,0.461119876580165,FALSE,""
"w001511",60,50,1,499,-0.624120262004448,0.461119876580165,FALSE,""
"w001512",60,50,1,499,-1.17649392355769,0.461119876580165,FALSE,""
"w001513",60,50,1,499,-0.349286043951141,0.461119876580165,FALSE,""
"w001514",60,50,1,499,-1.40480690327736,0.461119876580165,FALSE,""
"w001515",60,50,1,499,-1.86762639134112,0.461119876580165,FALSE,""
"w001516",60,50,1,499,-1.14804632569165,0.461119876580165,FALSE,""
"w001517",60,50,1,499,-1.62290378991879,0.461119876580165,FALSE,""
"w001518",60,50,1,499,-0.0154833348457741,0.461119876580165,FALSE,""
"w001519",60,50,1,499,-3.25278798579058,0.461119876580165,FALSE,""
"w001520",60,50,1,499,-1.67605259835474,0.461119876580165,FALSE,""
